created_at,pm25_ugm3_actual_t60,pm25_ugm3_forecast_t60,pm10_ugm3_actual_t60,pm10_ugm3_forecast_t60,co_ugm3_actual_t60,co_ugm3_forecast_t60,no2_ugm3_actual_t60,no2_ugm3_forecast_t60,o3_ugm3_actual_t60,o3_ugm3_forecast_t60,forecast_at
2026-09-06 06:30:00+00:00,18.31,15.80942,20.85,18.460062,2849.8,3174.9785,0.0,0.9359239,19.63,20.467903,2026-09-06 07:30:00+00:00
2026-09-06 06:31:00+00:00,19.15,15.284479,26.92,17.869947,2899.74,3019.3293,0.0,0.0,21.01,20.609064,2026-09-06 07:31:00+00:00
2026-09-06 06:32:00+00:00,17.08,15.688616,21.35,18.039085,3038.53,3054.034,1.37,0.0,19.63,20.674376,2026-09-06 07:32:00+00:00
2026-09-06 06:33:00+00:00,13.5,15.570068,11.59,17.76077,2821.05,2907.0017,0.0,1.1613867,20.11,20.68552,2026-09-06 07:33:00+00:00
2026-09-06 06:34:00+00:00,19.32,15.446083,21.56,18.270115,3030.58,3068.7344,0.58,1.4051836,19.96,20.69613,2026-09-06 07:34:00+00:00
2026-09-06 06:35:00+00:00,15.92,14.718146,15.91,17.102623,2717.79,3183.3787,0.39,0.64496166,21.05,20.620007,2026-09-06 07:35:00+00:00
2026-09-06 06:36:00+00:00,20.53,15.269172,28.88,17.824907,2569.07,3089.645,0.0,2.9914844,20.85,20.444242,2026-09-06 07:36:00+00:00
2026-09-06 06:37:00+00:00,17.77,15.445361,20.45,18.129498,3052.51,3188.2466,0.0,0.96682036,19.63,20.602888,2026-09-06 07:37:00+00:00
2026-09-06 06:38:00+00:00,14.13,15.173731,16.68,17.966356,3101.73,3170.1697,0.0,1.0527452,21.07,20.660162,2026-09-06 07:38:00+00:00
2026-09-06 06:39:00+00:00,13.48,15.341864,12.89,18.054182,3068.22,3200.0288,0.0,0.99713635,20.21,20.593325,2026-09-06 07:39:00+00:00
2026-09-06 06:40:00+00:00,8.83,14.899089,9.87,18.008873,2796.5,3154.907,0.0,1.1608238,20.29,20.564247,2026-09-06 07:40:00+00:00
2026-09-06 06:41:00+00:00,15.16,14.85264,17.84,17.163595,2769.22,3177.9705,0.0,1.0132664,19.63,20.55982,2026-09-06 07:41:00+00:00
2026-09-06 06:42:00+00:00,14.18,15.32865,16.93,17.885971,2876.71,3257.49,0.54,1.0595028,19.83,20.657454,2026-09-06 07:42:00+00:00
2026-09-06 06:43:00+00:00,18.12,16.27521,24.96,19.2718,2910.67,2858.9292,0.0,0.0,19.63,20.529995,2026-09-06 07:43:00+00:00
2026-09-06 06:44:00+00:00,13.8,15.481488,15.81,18.555298,3213.49,2881.327,0.0,0.0,19.65,20.575958,2026-09-06 07:44:00+00:00
2026-09-06 06:45:00+00:00,14.23,15.2430315,14.39,18.326777,2808.89,2906.3901,0.0,0.0,19.63,20.654095,2026-09-06 07:45:00+00:00
2026-09-06 06:46:00+00:00,13.93,15.701562,19.11,18.5428,3069.76,2930.3884,0.86,0.0,20.18,20.533268,2026-09-06 07:46:00+00:00
2026-09-06 06:47:00+00:00,14.59,15.590876,13.32,18.340767,3287.98,2950.6877,0.11,0.0,21.03,20.886784,2026-09-06 07:47:00+00:00
2026-09-06 06:48:00+00:00,17.59,15.5210285,22.52,18.244574,2678.75,2947.2524,0.0,0.0,20.33,20.645077,2026-09-06 07:48:00+00:00
2026-09-06 06:49:00+00:00,14.62,15.23849,17.03,18.03255,3028.41,2938.1936,0.0,0.0,19.99,20.482937,2026-09-06 07:49:00+00:00
2026-09-06 06:50:00+00:00,18.96,15.528956,24.31,18.427502,2943.74,2893.7708,0.37,2.2101984,20.06,20.639942,2026-09-06 07:50:00+00:00
2026-09-06 06:51:00+00:00,14.75,15.405614,20.34,18.325647,2944.59,2939.5837,0.0,0.0,19.95,20.660162,2026-09-06 07:51:00+00:00
2026-09-06 06:52:00+00:00,15.55,15.416735,19.59,17.971111,3217.82,2930.6465,0.0,2.9032612,20.23,20.54456,2026-09-06 07:52:00+00:00
2026-09-06 06:53:00+00:00,19.21,15.080916,22.51,18.001251,2745.85,2929.3074,0.0,1.1232662,20.61,20.591917,2026-09-06 07:53:00+00:00
2026-09-06 06:54:00+00:00,17.7,15.224163,19.21,17.967066,2942.38,2932.7766,0.0,0.0,20.23,20.55982,2026-09-06 07:54:00+00:00
2026-09-06 06:55:00+00:00,16.33,15.602598,17.81,17.144005,2962.65,2938.6345,0.07,0.0,20.45,20.6469,2026-09-06 07:55:00+00:00
2026-09-06 06:56:00+00:00,13.4,15.15476,17.25,17.637085,3145.27,2940.36,0.98,0.50968564,20.99,20.698273,2026-09-06 07:56:00+00:00
2026-09-06 06:57:00+00:00,18.94,15.088561,15.92,17.733324,2984.63,2936.3308,0.0,0.6401585,20.17,20.530003,2026-09-06 07:57:00+00:00
2026-09-06 06:58:00+00:00,12.01,15.290242,14.88,17.899128,2947.94,2916.631,0.0,0.6687164,20.88,20.504435,2026-09-06 07:58:00+00:00
2026-09-06 06:59:00+00:00,14.37,15.283791,12.69,17.821453,3237.62,2967.1697,0.43,0.8616433,21.19,20.55839,2026-09-06 07:59:00+00:00
2026-09-06 07:00:00+00:00,11.95,14.956746,16.33,17.262293,3345.28,3007.6375,0.24,1.7337372,21.37,21.446575,2026-09-06 08:00:00+00:00
2026-09-06 07:01:00+00:00,14.76,15.076826,15.69,16.947529,2993.59,2988.5452,0.0,0.0,21.72,21.657358,2026-09-06 08:01:00+00:00
2026-09-06 07:02:00+00:00,18.38,15.386096,19.24,17.474192,2981.61,3001.6729,0.0,0.63517046,19.89,21.736544,2026-09-06 08:02:00+00:00
2026-09-06 07:03:00+00:00,12.86,15.222825,17.33,17.533731,2921.21,3093.8655,0.11,0.19080767,20.61,21.657097,2026-09-06 08:03:00+00:00
2026-09-06 07:04:00+00:00,14.89,15.177843,18.89,17.186064,3107.29,3067.4968,0.0,6.998168,21.67,21.960993,2026-09-06 08:04:00+00:00
2026-09-06 07:05:00+00:00,9.57,15.401125,7.71,18.624866,3050.38,3046.135,0.86,0.0,19.95,21.516748,2026-09-06 08:05:00+00:00
2026-09-06 07:06:00+00:00,12.85,15.082127,14.88,17.397762,2894.95,3062.3855,0.35,0.0,22.75,21.928976,2026-09-06 08:06:00+00:00
2026-09-06 07:07:00+00:00,12.89,15.189978,15.96,17.831394,3229.78,3086.6692,0.0,5.9369698,22.35,21.768908,2026-09-06 08:07:00+00:00
2026-09-06 07:08:00+00:00,12.35,15.338137,15.54,18.081795,3100.26,3144.8079,0.82,0.0,19.95,21.92347,2026-09-06 08:08:00+00:00
2026-09-06 07:09:00+00:00,14.89,15.285802,16.02,17.51226,3228.43,3208.031,0.0,7.6907325,19.8,21.83375,2026-09-06 08:09:00+00:00
2026-09-06 07:10:00+00:00,18.36,14.957147,23.12,18.300972,3041.49,3206.9001,0.0,15.334439,23.41,21.590553,2026-09-06 08:10:00+00:00
2026-09-06 07:11:00+00:00,19.56,15.794956,18.88,18.207972,3117.63,3188.6018,0.0,17.066355,20.57,22.028198,2026-09-06 08:11:00+00:00
2026-09-06 07:12:00+00:00,17.3,15.792751,17.47,18.79484,3255.35,3155.0237,0.0,14.857116,22.26,21.960415,2026-09-06 08:12:00+00:00
2026-09-06 07:13:00+00:00,10.41,15.511052,14.45,18.036034,3012.01,3189.1897,0.0,2.0372958,22.11,21.359688,2026-09-06 08:13:00+00:00
2026-09-06 07:14:00+00:00,14.47,15.651773,21.6,18.18166,2942.52,3166.6187,0.0,7.160312,20.15,21.532995,2026-09-06 08:14:00+00:00
2026-09-06 07:15:00+00:00,11.21,15.086635,13.9,17.763035,3005.78,3107.0967,0.0,8.101457,22.21,21.520655,2026-09-06 08:15:00+00:00
2026-09-06 07:16:00+00:00,16.63,15.332087,22.46,17.929924,3104.88,3160.975,0.0,10.575411,20.61,21.611065,2026-09-06 08:16:00+00:00
2026-09-06 07:17:00+00:00,18.78,14.797497,19.98,18.101032,3117.91,3179.015,0.5,0.0,20.4,21.813854,2026-09-06 08:17:00+00:00
2026-09-06 07:18:00+00:00,11.72,15.373172,11.34,18.41367,2957.13,3008.512,0.0,0.0,19.7,21.616423,2026-09-06 08:18:00+00:00
2026-09-06 07:19:00+00:00,17.58,15.893745,16.01,18.099127,3077.09,3012.0208,0.0,0.0,19.84,21.582413,2026-09-06 08:19:00+00:00
2026-09-06 07:20:00+00:00,17.92,16.58988,20.27,18.271536,3285.87,2997.823,0.0,0.009129372,19.8,21.563694,2026-09-06 08:20:00+00:00
2026-09-06 07:21:00+00:00,16.24,15.654271,20.0,17.924936,3019.71,3048.9756,0.0,0.0,24.91,21.956892,2026-09-06 08:21:00+00:00
2026-09-06 07:22:00+00:00,14.05,15.436398,14.45,18.273088,3350.46,3027.7634,0.0,0.53105307,23.48,21.605581,2026-09-06 08:22:00+00:00
2026-09-06 07:23:00+00:00,15.89,16.741703,16.13,18.601904,3183.67,3049.0818,0.0,0.5250347,23.22,21.405916,2026-09-06 08:23:00+00:00
2026-09-06 07:24:00+00:00,16.93,16.06856,21.16,18.181927,3150.88,3125.9177,0.0,0.8574757,20.57,21.530016,2026-09-06 08:24:00+00:00
2026-09-06 07:25:00+00:00,15.85,16.040863,15.35,18.11642,3001.61,3044.0286,0.0,0.7867453,24.72,21.788696,2026-09-06 08:25:00+00:00
2026-09-06 07:26:00+00:00,17.89,15.834725,19.29,18.414833,3248.89,3091.9512,0.0,0.9928849,20.31,21.904993,2026-09-06 08:26:00+00:00
2026-09-06 07:27:00+00:00,12.49,15.769159,13.25,18.046886,3325.99,3222.8438,0.0,0.105865166,25.27,21.828697,2026-09-06 08:27:00+00:00
2026-09-06 07:28:00+00:00,17.29,15.204985,16.91,17.488113,3393.13,3215.362,0.0,0.0,20.4,21.792702,2026-09-06 08:28:00+00:00
2026-09-06 07:29:00+00:00,13.06,15.072859,16.32,17.630754,3282.72,3184.4648,0.0,0.17439955,23.86,21.651596,2026-09-06 08:29:00+00:00
2026-09-06 07:30:00+00:00,16.34,15.3983135,26.06,17.176647,3504.11,3187.021,0.0,0.18685459,25.62,22.252941,2026-09-06 08:30:00+00:00
2026-09-06 07:31:00+00:00,10.23,15.3223915,14.48,17.991543,3246.17,3200.747,0.0,0.3007215,24.3,21.492113,2026-09-06 08:31:00+00:00
2026-09-06 07:32:00+00:00,18.03,15.521021,20.85,18.969711,3484.58,3317.9084,0.19,3.0826805,24.54,21.772217,2026-09-06 08:32:00+00:00
2026-09-06 07:33:00+00:00,13.38,15.637205,16.42,18.302034,2845.79,3245.4617,0.0,2.212432,20.69,21.531874,2026-09-06 08:33:00+00:00
2026-09-06 07:34:00+00:00,14.97,15.30965,15.93,18.11386,3487.44,3224.115,0.0,4.0844946,20.05,21.963955,2026-09-06 08:34:00+00:00
2026-09-06 07:35:00+00:00,10.83,15.802037,16.43,18.635698,3246.31,3234.7014,0.0,8.271467,24.68,21.900091,2026-09-06 08:35:00+00:00
2026-09-06 07:36:00+00:00,18.99,15.939419,23.04,17.96249,3154.03,3063.5981,0.0,7.695242,19.83,22.061903,2026-09-06 08:36:00+00:00
2026-09-06 07:37:00+00:00,18.09,16.137728,27.06,18.340012,3169.05,3130.9817,0.0,2.0450804,26.49,22.022587,2026-09-06 08:37:00+00:00
2026-09-06 07:38:00+00:00,15.92,16.55319,14.32,18.286695,3188.19,3203.11,0.0,3.9508212,28.38,21.823462,2026-09-06 08:38:00+00:00
2026-09-06 07:39:00+00:00,18.85,15.808784,22.98,18.039074,3133.39,3148.7551,0.0,0.89296365,20.46,22.150806,2026-09-06 08:39:00+00:00
2026-09-06 07:40:00+00:00,14.46,15.301748,21.57,18.11116,3390.52,3216.8672,0.35,0.9167259,26.6,22.016172,2026-09-06 08:40:00+00:00
2026-09-06 07:41:00+00:00,15.84,15.2203865,20.49,17.454605,3298.68,3191.1545,0.0,0.6184697,19.82,21.87177,2026-09-06 08:41:00+00:00
2026-09-06 07:42:00+00:00,17.77,15.853334,18.72,18.112999,3232.12,3141.6917,0.0,3.042059,20.79,21.467445,2026-09-06 08:42:00+00:00
2026-09-06 07:43:00+00:00,12.67,15.01722,14.35,17.451328,3277.73,3196.4448,0.0,2.638358,19.95,22.042402,2026-09-06 08:43:00+00:00
2026-09-06 07:44:00+00:00,18.94,14.836071,24.3,16.77498,3285.04,3198.6448,0.52,0.28987092,27.66,21.693842,2026-09-06 08:44:00+00:00
2026-09-06 07:45:00+00:00,18.75,15.164826,20.19,17.61722,3288.66,3204.2346,0.0,0.44177443,20.57,21.806608,2026-09-06 08:45:00+00:00
2026-09-06 07:46:00+00:00,11.84,15.433564,12.76,17.745352,3256.22,3211.842,0.0,2.1108718,19.93,21.771574,2026-09-06 08:46:00+00:00
2026-09-06 07:47:00+00:00,13.69,14.969149,17.49,17.420443,3078.41,3191.6326,0.34,1.7658254,21.03,21.889826,2026-09-06 08:47:00+00:00
2026-09-06 07:48:00+00:00,9.59,15.587657,15.9,17.741486,2957.5,3206.793,0.0,1.5344169,29.9,22.23018,2026-09-06 08:48:00+00:00
2026-09-06 07:49:00+00:00,13.54,15.492903,17.44,17.586378,3393.69,3186.97,0.0,1.3632398,19.68,21.926144,2026-09-06 08:49:00+00:00
2026-09-06 07:50:00+00:00,13.51,15.084092,14.19,17.719736,3264.44,3231.1438,0.0,3.3475564,21.07,22.130058,2026-09-06 08:50:00+00:00
2026-09-06 07:51:00+00:00,13.11,15.206123,15.53,17.025707,3328.08,3244.1416,0.0,3.5176377,27.49,21.909319,2026-09-06 08:51:00+00:00
2026-09-06 07:52:00+00:00,13.99,15.829611,21.39,17.74218,3369.21,3255.3298,0.0,2.9160738,27.62,22.13178,2026-09-06 08:52:00+00:00
2026-09-06 07:53:00+00:00,16.26,15.5338335,20.61,18.091711,3097.41,3239.8967,0.0,1.3864645,27.94,22.086567,2026-09-06 08:53:00+00:00
2026-09-06 07:54:00+00:00,14.18,15.70506,12.43,18.417646,3201.72,3330.6797,0.0,1.4274348,31.87,21.93803,2026-09-06 08:54:00+00:00
2026-09-06 07:55:00+00:00,17.08,16.17182,25.83,18.390865,3517.17,3338.701,0.61,2.210115,20.28,21.754469,2026-09-06 08:55:00+00:00
2026-09-06 07:56:00+00:00,14.95,15.492127,20.99,18.036335,3178.59,3361.9436,0.37,1.5394827,28.91,21.644999,2026-09-06 08:56:00+00:00
2026-09-06 07:57:00+00:00,18.47,16.33842,25.72,18.16387,3131.02,3320.996,0.0,2.6852922,31.4,21.82454,2026-09-06 08:57:00+00:00
2026-09-06 07:58:00+00:00,11.4,15.403453,12.91,16.694345,3514.98,3371.7993,0.0,0.2187516,20.43,21.614428,2026-09-06 08:58:00+00:00
2026-09-06 07:59:00+00:00,12.49,15.421207,13.34,17.938602,3350.58,3343.568,0.0,0.0,28.77,21.727684,2026-09-06 08:59:00+00:00
2026-09-06 08:00:00+00:00,17.88,15.473724,22.39,18.378065,3610.62,3353.1428,0.0,0.0,19.95,25.903496,2026-09-06 09:00:00+00:00
2026-09-06 08:01:00+00:00,14.78,15.303663,17.73,17.883198,3179.02,3380.267,0.45,0.0,30.09,26.273914,2026-09-06 09:01:00+00:00
2026-09-06 08:02:00+00:00,16.28,15.6340475,23.74,18.42327,3407.26,3376.1887,0.0,0.0,20.92,26.611418,2026-09-06 09:02:00+00:00
2026-09-06 08:03:00+00:00,11.72,14.875477,13.66,17.51004,3094.68,3377.7236,0.0,0.0,30.81,25.918093,2026-09-06 09:03:00+00:00
2026-09-06 08:04:00+00:00,13.48,14.92704,16.96,17.523573,3495.45,3392.3733,0.59,0.0,34.08,25.57867,2026-09-06 09:04:00+00:00
2026-09-06 08:05:00+00:00,18.97,15.362933,23.67,18.334751,3651.62,3339.6816,0.0,0.0,21.11,26.662476,2026-09-06 09:05:00+00:00
2026-09-06 08:06:00+00:00,17.83,16.653414,17.41,17.785442,3584.05,3371.8083,0.0,0.0,29.32,25.90963,2026-09-06 09:06:00+00:00
2026-09-06 08:07:00+00:00,11.45,15.254804,11.55,17.39779,3374.33,3417.1453,0.82,0.0,20.54,26.348452,2026-09-06 09:07:00+00:00
2026-09-06 08:08:00+00:00,18.33,15.672359,19.94,18.288177,3540.7,3467.968,0.0,0.0,20.4,26.937939,2026-09-06 09:08:00+00:00
2026-09-06 08:09:00+00:00,15.81,15.869513,20.38,18.286755,3474.44,3429.1506,1.42,0.0,34.81,26.874384,2026-09-06 09:09:00+00:00
2026-09-06 08:10:00+00:00,15.18,15.065006,14.29,17.3217,3232.12,3400.0894,0.0,0.0,34.21,26.293337,2026-09-06 09:10:00+00:00
2026-09-06 08:11:00+00:00,15.82,15.501059,18.94,17.95928,3350.01,3409.5332,0.0,0.0,34.99,26.85411,2026-09-06 09:11:00+00:00
2026-09-06 08:12:00+00:00,14.82,15.248855,14.04,17.49746,3363.92,3413.0576,0.0,0.0,20.83,26.011766,2026-09-06 09:12:00+00:00
2026-09-06 08:13:00+00:00,16.87,15.168505,16.91,16.993654,3288.92,3392.7192,0.0,0.0,20.22,26.358238,2026-09-06 09:13:00+00:00
2026-09-06 08:14:00+00:00,12.81,15.187376,17.47,18.03864,3513.17,3418.4707,0.0,0.0,31.56,26.897867,2026-09-06 09:14:00+00:00
2026-09-06 08:15:00+00:00,19.11,16.405342,25.59,17.917116,3469.54,3454.4685,0.0,0.0,32.79,26.374647,2026-09-06 09:15:00+00:00
2026-09-06 08:16:00+00:00,13.88,15.270665,20.47,17.672281,3528.13,3433.3809,1.11,0.0,20.69,26.913567,2026-09-06 09:16:00+00:00
2026-09-06 08:17:00+00:00,20.41,15.332085,18.39,17.766472,3499.52,3468.3962,0.0,0.0,35.26,26.758648,2026-09-06 09:17:00+00:00
2026-09-06 08:18:00+00:00,22.92,15.170349,27.0,18.015604,3322.59,3426.692,0.0,0.0,31.84,26.427858,2026-09-06 09:18:00+00:00
2026-09-06 08:19:00+00:00,15.46,15.268704,14.87,17.425194,3433.81,3402.305,0.0,0.0,35.16,26.397205,2026-09-06 09:19:00+00:00
2026-09-06 08:20:00+00:00,14.7,14.8926325,20.98,17.404259,3428.93,3400.8723,0.0,0.0,20.22,26.25071,2026-09-06 09:20:00+00:00
2026-09-06 08:21:00+00:00,16.47,15.102317,18.74,17.179935,3308.6,3406.4436,0.0,0.0,35.36,25.326897,2026-09-06 09:21:00+00:00
2026-09-06 08:22:00+00:00,15.71,15.08126,14.57,17.417963,3240.71,3470.558,0.0,0.0,33.3,25.911896,2026-09-06 09:22:00+00:00
2026-09-06 08:23:00+00:00,14.07,14.909252,18.0,17.10633,3501.71,3399.0232,0.4,0.0,20.75,25.865593,2026-09-06 09:23:00+00:00
2026-09-06 08:24:00+00:00,14.44,14.989022,22.13,17.219278,3580.79,3409.1746,0.0,0.0,30.97,26.749014,2026-09-06 09:24:00+00:00
2026-09-06 08:25:00+00:00,14.22,15.086942,18.51,17.03253,3564.16,3455.241,0.0,0.0,32.19,26.73523,2026-09-06 09:25:00+00:00
2026-09-06 08:26:00+00:00,55.55,15.240396,62.02,17.318481,3549.6,3460.2393,0.0,0.0,37.1,27.845547,2026-09-06 09:26:00+00:00
2026-09-06 08:27:00+00:00,55.69,15.362103,58.39,17.263369,3546.31,3432.4282,0.0,0.0,19.74,27.012022,2026-09-06 09:27:00+00:00
2026-09-06 08:28:00+00:00,50.91,15.425088,57.72,18.235365,3331.75,3479.7173,0.0,0.0,20.23,27.968699,2026-09-06 09:28:00+00:00
2026-09-06 08:29:00+00:00,54.51,15.2866745,60.97,17.817759,3754.35,3481.2368,0.0,0.0,20.75,27.35098,2026-09-06 09:29:00+00:00
2026-09-06 08:30:00+00:00,60.43,15.356123,62.31,17.408504,3356.92,3552.3545,1.31,0.0,34.67,26.84161,2026-09-06 09:30:00+00:00
2026-09-06 08:31:00+00:00,55.26,15.064037,66.69,17.475275,3642.84,3474.3752,0.0,0.0,35.34,26.94153,2026-09-06 09:31:00+00:00
2026-09-06 08:32:00+00:00,58.19,15.0709095,63.38,17.324312,3453.37,3457.354,0.09,0.0,35.05,27.140602,2026-09-06 09:32:00+00:00
2026-09-06 08:33:00+00:00,57.55,15.222926,61.06,17.75535,3639.9,3441.8992,0.0,0.0,20.02,28.21392,2026-09-06 09:33:00+00:00
2026-09-06 08:34:00+00:00,58.05,15.400598,58.95,17.638802,3325.0,3467.7869,0.0,0.0,20.22,28.242146,2026-09-06 09:34:00+00:00
2026-09-06 08:35:00+00:00,61.91,15.234824,63.18,17.47094,3368.03,3511.6238,0.0,0.06611509,19.75,27.07061,2026-09-06 09:35:00+00:00
2026-09-06 08:36:00+00:00,61.76,15.117558,67.26,17.129883,3381.38,3475.134,0.0,0.0,21.08,28.138142,2026-09-06 09:36:00+00:00
2026-09-06 08:37:00+00:00,53.03,15.048812,58.83,17.323858,3251.18,3512.6365,0.29,0.0,37.22,27.552992,2026-09-06 09:37:00+00:00
2026-09-06 08:38:00+00:00,65.4,14.981123,67.93,17.598093,3563.55,3493.5276,0.0,0.0,20.68,27.611618,2026-09-06 09:38:00+00:00
2026-09-06 08:39:00+00:00,60.45,15.041902,66.46,17.620861,3438.89,3461.7463,0.0,0.0,33.75,28.16163,2026-09-06 09:39:00+00:00
2026-09-06 08:40:00+00:00,61.73,15.80583,71.63,17.825832,3580.37,3508.1077,0.74,0.0,20.17,28.107445,2026-09-06 09:40:00+00:00
2026-09-06 08:41:00+00:00,61.38,15.21598,68.08,17.804518,3345.6,3502.078,1.17,0.009779331,38.08,28.40672,2026-09-06 09:41:00+00:00
2026-09-06 08:42:00+00:00,58.71,15.290583,62.5,17.294817,3235.31,3497.063,0.8,0.10856641,21.13,28.098507,2026-09-06 09:42:00+00:00
2026-09-06 08:43:00+00:00,53.79,15.428127,65.54,17.742323,3442.58,3476.516,0.0,0.0,37.2,28.41285,2026-09-06 09:43:00+00:00
2026-09-06 08:44:00+00:00,57.61,15.76776,65.44,17.617767,3628.41,3474.7546,0.82,0.15299305,34.37,26.829647,2026-09-06 09:44:00+00:00
2026-09-06 08:45:00+00:00,60.14,15.319773,63.13,17.285458,3796.64,3514.8735,0.0,0.0,37.1,28.456964,2026-09-06 09:45:00+00:00
2026-09-06 08:46:00+00:00,55.47,15.482422,59.5,17.607418,3559.19,3474.4272,0.83,0.0,20.65,28.723595,2026-09-06 09:46:00+00:00
2026-09-06 08:47:00+00:00,59.23,15.749393,69.06,17.85237,3749.48,3463.6135,0.0,0.0,19.74,27.783749,2026-09-06 09:47:00+00:00
2026-09-06 08:48:00+00:00,56.88,15.1105585,63.68,17.383125,3503.95,3504.994,0.0,0.021571986,33.57,27.562769,2026-09-06 09:48:00+00:00
2026-09-06 08:49:00+00:00,56.89,15.241277,64.43,17.659018,3604.14,3442.814,0.0,0.0,40.42,28.851706,2026-09-06 09:49:00+00:00
2026-09-06 08:50:00+00:00,60.25,15.2390785,63.94,17.379953,3515.06,3468.283,0.0,0.0,44.65,27.313147,2026-09-06 09:50:00+00:00
2026-09-06 08:51:00+00:00,61.68,15.143158,68.26,17.76587,3124.66,3502.3813,0.0,0.0,20.38,28.444386,2026-09-06 09:51:00+00:00
2026-09-06 08:52:00+00:00,60.26,15.291574,63.14,17.53462,3630.83,3473.8796,0.0,0.18388186,21.11,28.328115,2026-09-06 09:52:00+00:00
2026-09-06 08:53:00+00:00,59.68,15.1874895,67.5,16.885393,3502.7,3523.612,0.0,0.021796737,39.19,28.51001,2026-09-06 09:53:00+00:00
2026-09-06 08:54:00+00:00,50.23,15.192962,56.33,17.096533,3501.67,3447.8152,0.0,0.0,43.75,27.916544,2026-09-06 09:54:00+00:00
2026-09-06 08:55:00+00:00,56.56,15.13827,61.04,17.444897,3647.8,3496.5774,0.41,0.0,41.38,29.677189,2026-09-06 09:55:00+00:00
2026-09-06 08:56:00+00:00,53.93,14.893199,61.96,16.879356,3626.75,3470.944,0.0,0.0,40.17,29.15617,2026-09-06 09:56:00+00:00
2026-09-06 08:57:00+00:00,59.67,15.325161,62.5,17.262564,3416.87,3489.2976,0.0,0.0,20.95,29.096512,2026-09-06 09:57:00+00:00
2026-09-06 08:58:00+00:00,60.23,15.246854,64.64,17.481668,3525.91,3466.9858,0.62,0.0,40.66,30.067596,2026-09-06 09:58:00+00:00
2026-09-06 08:59:00+00:00,61.55,15.439695,64.81,17.741095,3590.51,3481.7915,0.0,0.0,20.99,29.280712,2026-09-06 09:59:00+00:00
2026-09-06 09:00:00+00:00,58.07,15.166854,69.74,17.729832,3588.48,3483.1816,0.0,0.0,19.96,32.3034,2026-09-06 10:00:00+00:00
2026-09-06 09:01:00+00:00,14.19,15.277899,14.0,17.703354,3666.66,3512.8406,0.0,0.0,20.89,29.490873,2026-09-06 10:01:00+00:00
2026-09-06 09:02:00+00:00,13.01,15.031829,16.97,16.416563,3545.08,3477.359,0.0,0.0,40.89,31.220778,2026-09-06 10:02:00+00:00
2026-09-06 09:03:00+00:00,15.84,15.135929,25.57,16.987286,3339.38,3459.2744,0.0,0.0,37.1,30.78985,2026-09-06 10:03:00+00:00
2026-09-06 09:04:00+00:00,17.18,15.461535,22.45,17.76843,3493.44,3486.0417,0.0,0.0,46.35,30.947527,2026-09-06 10:04:00+00:00
2026-09-06 09:05:00+00:00,9.25,15.474042,14.02,17.825317,3632.8,3503.0408,0.84,0.0,20.19,30.735678,2026-09-06 10:05:00+00:00
2026-09-06 09:06:00+00:00,16.55,15.278561,14.4,17.405916,3664.68,3460.0532,0.0,0.0,37.47,32.12475,2026-09-06 10:06:00+00:00
2026-09-06 09:07:00+00:00,11.45,15.331147,12.54,17.563602,3526.49,3478.3662,0.07,0.0,37.22,33.30381,2026-09-06 10:07:00+00:00
2026-09-06 09:08:00+00:00,14.63,15.35315,15.12,17.4951,3514.53,3451.8098,0.74,0.0,40.73,32.043278,2026-09-06 10:08:00+00:00
2026-09-06 09:09:00+00:00,11.58,15.1728945,19.0,17.872889,3181.21,3466.455,0.0,0.0,19.87,31.951254,2026-09-06 10:09:00+00:00
2026-09-06 09:10:00+00:00,13.54,15.276726,21.93,17.901606,3679.34,3491.188,0.0,0.0,20.95,33.144196,2026-09-06 10:10:00+00:00
2026-09-06 09:11:00+00:00,10.21,15.387088,13.49,17.43682,3432.18,3435.1394,0.0,0.054402612,20.03,31.393291,2026-09-06 10:11:00+00:00
2026-09-06 09:12:00+00:00,15.97,15.322421,22.62,17.556211,3646.23,3460.199,0.0,0.0,21.01,32.801704,2026-09-06 10:12:00+00:00
2026-09-06 09:13:00+00:00,15.32,15.596137,15.1,18.009916,3620.52,3407.9783,0.0,0.15483342,44.24,32.42931,2026-09-06 10:13:00+00:00
2026-09-06 09:14:00+00:00,12.35,15.1345,24.69,17.546968,3462.94,3475.266,0.0,0.13911463,20.21,31.761694,2026-09-06 10:14:00+00:00
2026-09-06 09:15:00+00:00,12.84,15.307193,12.26,18.269943,3492.93,3422.9377,0.0,0.119537465,20.56,32.976597,2026-09-06 10:15:00+00:00
2026-09-06 09:16:00+00:00,15.89,15.324428,23.4,17.575293,3325.94,3431.6284,0.21,0.0,42.98,33.83172,2026-09-06 10:16:00+00:00
2026-09-06 09:17:00+00:00,15.52,15.686155,13.43,17.683512,3337.33,3452.0713,0.79,0.19341509,21.11,33.457478,2026-09-06 10:17:00+00:00
2026-09-06 09:18:00+00:00,15.05,15.207416,11.46,18.030653,3492.19,3483.9058,0.0,0.0,20.64,32.219994,2026-09-06 10:18:00+00:00
2026-09-06 09:19:00+00:00,12.83,15.379385,13.83,17.858091,3382.31,3447.9517,0.74,2.447686,20.68,33.67558,2026-09-06 10:19:00+00:00
2026-09-06 09:20:00+00:00,17.09,15.585585,17.96,17.588829,3494.1,3445.827,0.0,0.0,19.75,34.5587,2026-09-06 10:20:00+00:00
